,article_title,article_section,article_date,article_url,title_sentiment
407,Boris Johnson becomes PM with promise of Brexit by 31 October,Politics,2019-07-24,https://www.theguardian.com/politics/2019/jul/24/boris-johnson-becomes-pm-with-promise-of-brexit-by-31-october,0.0
408,Boris Johnson: Tories must deliver Brexit or face extinction,Politics,2019-06-04,https://www.theguardian.com/politics/2019/jun/04/boris-johnson-tories-must-deliver-brexit-or-face-extinction,0.0
409,"Brexit, bargains and Boeing: factors affecting the summer holiday market",Business,2019-06-29,https://www.theguardian.com/business/2019/jun/29/travel-industry-sunny-spain-shoring-up,0.0
410,Brexit civil servant in charge of no-deal planning quits,Politics,2019-06-27,https://www.theguardian.com/politics/2019/jun/27/brexit-civil-servant-in-charge-of-no-deal-planning-quits,0.0
411,Brexit party sets sights on Labour’s Welsh strongholds,Politics,2019-05-13,https://www.theguardian.com/politics/2019/may/13/brexit-party-sets-sights-on-labours-welsh-strongholds,0.0
412,'They're turning into the Brexit party': Philip Hammond's constituents turn on the Tories,Politics,2019-09-04,https://www.theguardian.com/politics/2019/sep/04/tories-turning-into-brexit-party-philip-hammonds-constituents-weybridge,0.0
413,UK factories suffer from Brexit and trade war tensions - as it happened,Business,,https://www.theguardian.com/business/live/2019/aug/20/investors-stimulus-recession-fears-markets-ftse-trump-uk-factories-business-live,0.0
414,It is parliament’s duty to resist Johnson’s dangerous no-deal Brexit strategy | Dominic Grieve,Opinion,2019-09-07,https://www.theguardian.com/commentisfree/2019/sep/07/parliament-duty-to-resist-boris-johnson-dangerous-no-deal-brexit-strategy,-0.6
415,Britain is mired in democratic crisis – but it goes much deeper than Brexit | Aditya Chakrabortty,Opinion,2019-09-04,https://www.theguardian.com/commentisfree/2019/sep/04/britain-mired-democratic-crisis-deeper-brexit,0.2
416,Brexit threatens our democracy – can the spirit of Peterloo help us through? | Mike Leigh,Opinion,2019-08-20,https://www.theguardian.com/commentisfree/2019/aug/20/brexit-democracy-peterloo-referendum-betrayal,0.0
417,How has Brexit vote affected the UK economy? June verdict,Business,2019-06-26,https://www.theguardian.com/business/2019/jun/26/how-has-brexit-vote-affected-the-uk-economy-june-verdict,0.0
418,Friday briefing: Labour's Brexit compromise?,World news,2019-03-01,https://www.theguardian.com/world/2019/mar/01/friday-briefing-labours-brexit-compromise,0.0
419,No 10 expects rebel move against no-deal Brexit on 9 September,Politics,2019-08-12,https://www.theguardian.com/politics/2019/aug/12/rebel-tories-will-try-to-stop-no-deal-brexit-next-month-says-downing-street,0.0
420,Leadsom gives May ultimatum over Brexit bill support,Politics,2019-05-21,https://www.theguardian.com/politics/2019/may/21/leadsom-gives-may-ultimatum-over-brexit-bill-support,0.0
421,Brexit party tops Westminster election poll for first time,Politics,2019-06-01,https://www.theguardian.com/politics/2019/jun/01/brexit-party-nigel-farage-lead-opinion-poll-conservatives-opinium,0.25
422,"Risks of no-deal Brexit can be managed by government, says Rudd",Politics,2019-08-13,https://www.theguardian.com/politics/2019/aug/13/risks-of-no-deal-brexit-can-be-managed-by-government-says-rudd,0.0
423,"Time to step up tempo of Brexit talks, says bullish Boris Johnson",Politics,2019-08-29,https://www.theguardian.com/politics/2019/aug/29/time-to-step-up-tempo-of-brexit-talks-says-bullish-boris-johnson,0.0
424,UK wages rise at fastest rate for a decade despite Brexit risks,Money,2019-08-13,https://www.theguardian.com/money/2019/aug/13/uk-wages-rise-at-fastest-rate-for-a-decade-despite-brexit-risks,0.0
425,'I can't just be kicked out': EU national damns Brexit settlement scheme,Politics,2019-08-29,https://www.theguardian.com/politics/2019/aug/29/i-cant-just-be-kicked-out-eu-national-damns-brexit-settlement-scheme,0.0
426,The Guardian view on Labour and Brexit: lead the debate | Editorial,Opinion,2019-06-26,https://www.theguardian.com/commentisfree/2019/jun/26/the-guardian-view-on-labour-and-brexit-lead-the-debate,0.0
427,Boris Johnson’s full English Brexit could rip the union apart | Martin Kettle,Opinion,2019-06-26,https://www.theguardian.com/commentisfree/2019/jun/26/boris-johnson-english-brexit-union-scotland-northern-ireland,0.175
428,Greg Clark: no-deal Brexit would destroy 'thousands' of jobs,Politics,2019-07-12,https://www.theguardian.com/politics/2019/jul/12/greg-clark-no-deal-brexit-would-destroy-thousands-of-jobs,-0.2
429,"Boris Johnson has no intention of renegotiating Brexit deal, EU told",Politics,2019-08-05,https://www.theguardian.com/politics/2019/aug/05/no-deal-brexit-is-boris-johnsons-central-scenario-eu-told,0.0
430,"Jeremy Corbyn making his own decisions on Brexit, says spokesman",Politics,2019-06-26,https://www.theguardian.com/politics/2019/jun/26/corbyn-aides-want-brexit-no-matter-what-says-margaret-beckett,0.6
431,Brexit will happen on 31 October 'whatever the circumstances' - No 10,Politics,2019-08-05,https://www.theguardian.com/politics/2019/aug/05/brexit-will-happen-on-31-october-whatever-the-circumstances-no-10,0.0
432,UK and Irish businesses want €1bn to withstand 'no-deal Brexit shock',Politics,2019-08-28,https://www.theguardian.com/world/2019/aug/28/uk-and-irish-businesses-want-1bn-euros-to-withstand-no-deal-brexit-shock,0.0
433,Brexit activist James Goddard admits guilt over Anna Soubry 'Nazi' abuse,UK news,2019-07-19,https://www.theguardian.com/uk-news/2019/jul/19/brexit-activist-james-goddard-pleads-guilty-over-anna-soubry-incident,0.0
434,"Racism rising since Brexit vote, nationwide study reveals",World news,2019-05-20,https://www.theguardian.com/world/2019/may/20/racism-on-the-rise-since-brexit-vote-nationwide-study-reveals,0.0
435,UK economy returns to growth as carmakers end Brexit shutdown,Business,2019-07-10,https://www.theguardian.com/business/2019/jul/10/uk-economy-returns-to-growth-as-carmakers-end-brexit-shutdown-ons,0.0
436,Would Nigel Farage be Hitler or Stalin in Brexit 'non-aggression pact'? | John Crace,Politics,2019-08-27,https://www.theguardian.com/politics/2019/aug/27/brexit-party-nigel-farage-non-aggression-pact-boris-johnson-no-deal,0.0
437,Cross-party schemes drawn up to prevent a Johnson no-deal Brexit,Politics,2019-08-11,https://www.theguardian.com/politics/2019/aug/11/cross-party-schemes-drawn-up-to-prevent-johnson-no-deal-brexit,0.0
438,"Brexit, Boeing and blistering weather put Tui on the road to trouble",Business,2019-08-11,https://www.theguardian.com/business/2019/aug/11/tui-brexit-boeing-blistering-weather-road-trouble,-0.2
439,"Whatever they say about Brexit, sterling’s nosedive tells us the truth | Nesrine Malik",Opinion,2019-08-04,https://www.theguardian.com/commentisfree/2019/aug/04/brexit-sterling-nosedive-falling-pound-britain,0.0
440,Brexit: No 10 optimistic over EU 'shift' but Ireland presses for backstop,Politics,2019-08-27,https://www.theguardian.com/politics/2019/aug/27/brexit-no-10-optimistic-over-eu-shift-but-ireland-presses-for-backstop,0.0
441,From the Blitz to Brexit: how society changed after the second world war,From the Observer,2019-09-02,https://www.theguardian.com/theobserver/2019/sep/02/second-world-war-gender-equality-class,0.0
442,Irish border after Brexit – all ideas are beset by issues says secret paper,Politics,2019-09-02,https://www.theguardian.com/politics/2019/sep/02/irish-border-after-brexit-all-ideas-beset-by-issues,-0.2
443,UK finances forecast to suffer under most forms of Brexit,Politics,2019-06-24,https://www.theguardian.com/politics/2019/jun/24/uk-finances-forecast-suffer-under-most-forms-brexit,0.5
444,House of Lords passes amendment to help prevent no-deal Brexit,Politics,2019-07-17,https://www.theguardian.com/politics/2019/jul/17/commons-showdown-looms-after-peers-pass-amendment-to-block-no-deal,0.0
445,Pound could fall to parity with dollar on hard Brexit concerns,Business,2019-07-17,https://www.theguardian.com/business/2019/jul/17/pound-could-fall-to-parity-with-dollar-on-hard-brexit-concerns,-0.2916666666666667
446,Hammond 'terrified' by Rees-Mogg claim of no-deal Brexit boost,Politics,2019-07-17,https://www.theguardian.com/politics/2019/jul/17/philip-hammond-terrified-by-jacob-rees-mogg-claim-of-no-deal-brexit-boost,0.0
447,"Hard Brexit would put officers' lives at risk, says Northern Ireland police chief",UK news,2019-09-18,https://www.theguardian.com/uk-news/2019/sep/18/hard-brexit-would-put-officers-lives-at-risk-says-northern-ireland-police-chief,-0.2916666666666667
448,'It just snowballed': the viral stars of Brexit Britain on what happened next,Politics,2019-09-19,https://www.theguardian.com/politics/2019/sep/19/viral-stars-brexit-britain-eyeroll-girl-ana-telma-rocha,0.0
449,Corbyn suggests UK could be better off after Brexit if deal is right,Politics,2019-09-22,https://www.theguardian.com/politics/2019/sep/22/jeremy-corbyn-uk-better-off-brexit-deal-right,0.39285714285714285
450,Brexit party official removed after antisemitic posts,News,2019-04-03,https://www.theguardian.com/news/2019/apr/03/brexit-party-official-removed-after-antisemitic-posts,0.0
451,"Friday briefing: ‘Mr Boris Johnson, rule out a no-deal Brexit’",World news,2019-08-02,https://www.theguardian.com/world/2019/aug/02/friday-briefing-mr-boris-johnson-rule-out-a-no-deal-brexit,0.0
452,"Brexit ‘shambles’ has ruined UK reputation, says senior diplomat",Politics,2019-06-12,https://www.theguardian.com/politics/2019/jun/12/brexit-shambles-has-ruined-uk-reputation-says-senior-diplomat,0.0
453,"I'd take no deal over no Brexit, says Labour's Sarah Champion",Politics,2019-07-16,https://www.theguardian.com/politics/2019/jul/16/id-take-no-deal-over-no-brexit-says-labours-sarah-champion,0.0
454,Cross-party politicians call for an alternative parliament to fight no-deal Brexit | Letter,Politics,2019-08-30,https://www.theguardian.com/politics/2019/aug/30/cross-party-politicians-call-for-an-alternative-parliament-to-fight-no-deal-brexit,0.0
455,Rory Stewart outlines 'alternative parliament' to stop no-deal Brexit,Politics,2019-07-07,https://www.theguardian.com/politics/2019/jul/07/rory-stewart-outlines-alternative-parliament-to-stop-no-deal-brexit,0.0
456,Tuesday briefing: 'Public wants Brexit to be over',World news,2019-04-30,https://www.theguardian.com/world/2019/apr/30/tuesday-briefing-public-wants-brexit-to-be-over,0.1
457,"No-deal Brexit is 'commercial suicide', manufacturers tell MPs",Politics,2019-06-12,https://www.theguardian.com/politics/2019/jun/12/no-deal-brexit-will-be-commercial-suicide-manufacturers-tell-mps,0.0
458,Brexit weekly briefing: rushing headlong into the same impasse,Politics,2019-06-11,https://www.theguardian.com/politics/2019/jun/11/brexit-weekly-briefing-rushing-headlong-into-the-same-impasse,0.0
459,Johnson sends 'ditch the backstop' message to EU via Brexit adviser,Politics,2019-07-31,https://www.theguardian.com/politics/2019/jul/31/johnson-sends-ditch-the-backstop-message-to-eu-via-brexit-adviser,0.0
460,How to see beyond Brexit,Books,2019-02-23,https://www.theguardian.com/books/2019/feb/23/beyond-brexit-james-meek,0.0
461,Rolls-Royce says it has spent £100m preparing for no-deal Brexit,Business,2019-08-06,https://www.theguardian.com/business/2019/aug/06/chief-says-rolls-royce-spent-100m-preparing-for-no-deal-brexit,-0.1
462,The fight over no-deal Brexit: how might the crisis pan out?,Politics,2019-08-06,https://www.theguardian.com/politics/2019/aug/06/the-fight-over-no-deal-brexit-how-might-the-crisis-pan-out,0.0
463,Brexit party tops Westminster election poll for first time,Politics,2019-06-01,https://www.theguardian.com/politics/2019/jun/01/brexit-party-nigel-farage-lead-opinion-poll-conservatives-opinium,0.25
464,"Risks of no-deal Brexit can be managed by government, says Rudd",Politics,2019-08-13,https://www.theguardian.com/politics/2019/aug/13/risks-of-no-deal-brexit-can-be-managed-by-government-says-rudd,0.0
465,UK wages rise at fastest rate for a decade despite Brexit risks,Money,2019-08-13,https://www.theguardian.com/money/2019/aug/13/uk-wages-rise-at-fastest-rate-for-a-decade-despite-brexit-risks,0.0
466,The Guardian view on Labour and Brexit: lead the debate | Editorial,Opinion,2019-06-26,https://www.theguardian.com/commentisfree/2019/jun/26/the-guardian-view-on-labour-and-brexit-lead-the-debate,0.0
467,Boris Johnson’s full English Brexit could rip the union apart | Martin Kettle,Opinion,2019-06-26,https://www.theguardian.com/commentisfree/2019/jun/26/boris-johnson-english-brexit-union-scotland-northern-ireland,0.175
468,"Hard Brexit would be 'detrimental' to peace process, says PSNI chief",UK news,2019-07-13,https://www.theguardian.com/uk-news/2019/jul/13/psni-chief-constable-says-hard-brexit-would-be-absolutely-detrimental,-0.2916666666666667
469,"Jeremy Corbyn making his own decisions on Brexit, says spokesman",Politics,2019-06-26,https://www.theguardian.com/politics/2019/jun/26/corbyn-aides-want-brexit-no-matter-what-says-margaret-beckett,0.6
470,"As your old friend, Boris, I’m asking you to stop Brexit | Hugo Dixon",Opinion,2019-07-19,https://www.theguardian.com/commentisfree/2019/jul/19/old-friend-boris-johnson-stop-brexit,0.1
471,Brexit: Corbyn hits back at MPs refusing to support him as PM,Politics,2019-08-16,https://www.theguardian.com/politics/2019/aug/16/sadiq-khan-lib-dems-jo-swinson-corbyn-only-viable-pm-stop-no-deal-brexit,0.0
472,"Europe must never repeat Brexit, says Guy Verhofstadt",World news,2019-05-10,https://www.theguardian.com/world/2019/may/10/guy-verhofstadt-never-repeat-brexit-again-mep-warns,0.0
473,Amber Rudd calls on Boris Johnson to reveal Brexit plan,Politics,2019-06-25,https://www.theguardian.com/politics/2019/jun/25/amber-rudd-boris-johnson-reveal-brexit-plan,0.0
474,The secret to stopping Brexit: keep it simple | Jonathan Freedland,Opinion,2019-05-10,https://www.theguardian.com/commentisfree/2019/may/10/secret-stop-brexit-keep-simple,-0.2
475,The Observer view on Jeremy Corbyn and stopping a no-deal Brexit | Observer editorial,Opinion,2019-08-18,https://www.theguardian.com/commentisfree/2019/aug/18/national-government-jeremy-corbyn-brexit,0.0
476,Brexit was becoming a farce. Now it is turning into a coup | William Keegan,Business,2019-08-11,https://www.theguardian.com/business/2019/aug/11/brexit-was-becoming-farce-now-turning-into-coup-johnson,0.024999999999999994
477,Anti-Brexit anglophile Frans Timmermans tipped for top EU post,World news,2019-06-30,https://www.theguardian.com/world/2019/jun/30/anti-brexit-anglophile-frans-timmermans-tipped-succeed-juncker-eu,0.5
478,Brexit party’s MP candidate under fire for freehold profiteering,Politics,2019-06-05,https://www.theguardian.com/politics/2019/jun/05/brexit-partys-mp-candidate-under-fire-for-freehold-profiteering,0.0
479,Brexit: can opposition parties get their act together to stop no deal? | Letters,Politics,2019-08-16,https://www.theguardian.com/politics/2019/aug/16/brexit-can-opposition-parties-get-their-act-together-to-stop-no-deal,0.0
480,Customs passes to be allocated as part of no-deal Brexit planning,Business,2019-08-20,https://www.theguardian.com/business/2019/aug/20/customs-passes-to-be-allocated-no-deal-brexit-exports-uk,0.0
